product_code,product_name,class_code,class_name,our_price,total_amount
857928,医用脱脂棉,050610,日常护理,980,27
862819,优安进血糖仪+试纸50片+采血针50s+消毒棉50s,050101,血糖仪,44900,27
766882,麦冬(康美),210101,普通饮片,1080,27
370805,骨筋丸片,010403,风湿骨痛内服,2800,27
52199,知柏地黄丸(佛慈)(浓缩丸),011102,补肾壮阳,2800,27
40455,乳酸菌素颗粒(弘泰),010903,消化不良,1350,26
275719,小儿热速清颗粒(圣泰),010101,感冒发热,3200,26
202771,复方春砂颗粒(南海),010206,消化不良,1600,26
175707,氨苄西林胶囊(川维康),011707,其他用药,600,26
567115,肺宁胶囊(清苏),011810,肺炎,1400,26
841502,汉磁灸热贴  (HC-H胃肠贴),050607,理疗产品,4900,26
214508,雪梨膏(老中医),011804,呼吸道感染,1850,26
185161,新血宝胶囊(百思特),011412,补血类,1600,26
39449,小儿氨酚黄那敏颗粒(海王),010901,感冒发热,900,26
272859,众生片(奇灵),011603,祛火通便,1500,26
715142,4维空间擎天柱水晶套,19,日化用品,2990,26
27561,桂枝茯苓丸(朗致),010804,产后疾病,3600,26
852067,好视力提神亮眼护眼贴美丽型,190101,日化用品,7900,26
69547,痔痛安擦剂(苗药),011604,疮疡肿痛,2800,26
9477,羚翘解毒片(同仁堂),011605,其他用药,1980,26
52343,六味地黄胶囊(普林松),011102,补肾壮阳,4000,26
66552,复方枇杷叶膏(德昌祥),011801,化痰止咳,2900,26
192157,布洛芬缓释胶囊(太平),010102,头痛牙痛,880,26
702081,(仙知)早早孕检测试纸(条型),040503,怀孕检测,2000,26
169291,十八味降香丸(甘露),010601,高血压类,3500,26
855858,阿德福韦酯片,011002,乙肝用药,4900,26
190120,惠血生胶囊,010807,活血类,3900,26
546212,麝香祛痛搽剂(太上煌),010402,跌打损伤外用,2000,26
309861,补肾丸(藏王天宝),011102,补肾壮阳,59800,26
702078,(仙知)早早孕检测试纸(笔型),05,医疗器械,1800,26
2389,土霉素片(人福),011705,四环素类,900,26
162357,调经种子丸(中华),010802,月经不调,11500,26
853446,火把花根片,010104,风湿,9800,26
849597,汤臣倍健钙维生素D维生素K软胶囊200粒,180101,保健食品,23600,26
196376,小儿镇惊散(佛山),010901,感冒发热,2000,26
7703,阿德福韦酯胶囊(阿迪仙),011003,肝炎用药,13500,26
817951,九芝堂补肾固精套装,011102,补肾壮阳,16900,26
763614,安宫牛黄丸(中一)*4盒装,010603,中风偏瘫,85000,26
235905,第六感 冰火一体避孕套,05,医疗器械,2200,26
851933,MQ台湾玉米精华棒 便秘者润肠通便助肠道蠕动助肠道健康进口口服啫喱,090501,综合保健,19900,26
736736,天然胶乳橡胶避孕套(超滑快感光面型)(海氏海诺),05,医疗器械,1990,26
378437,复方穿心莲片,010101,感冒发热,650,26
195666,伤科灵喷雾剂,010402,跌打损伤外用,3600,26
853313,洛索洛芬钠胶囊,010409,肩周炎,1664,26
71994,强力止咳宁胶囊(远达),011809,气管炎,800,26
849940,白芍,011901,中药饮片,678,26
414256,宁心宝胶囊(良济),010608,心律不齐,25000,26
29825,金花消痤颗粒(仁济堂),011603,祛火通便,1900,26
211989,头孢氨苄颗粒(彼迪),011804,呼吸道感染,350,26
280603,阿奇霉素分散片(万生力泰),011704,大环内酯类,1800,26
160230,风油精(龙虎)(滚珠型),010327,其他用药,1980,26
5543,消旋卡多曲颗粒(杜拉宝),010909,腹泻便秘,2200,26
7263,复方鱼腥草片(鹅城),011604,疮疡肿痛,700,26
66905,氢溴酸右美沙芬片,011801,化痰止咳,1190,26
56201,抗病毒颗粒(丽珠),010101,感冒发热,3380,26
276050,冰硼咽喉散(鑫烨),011516,其他用药,1600,26
4807,云南白药创可贴(便携型),010327,其他用药,3400,26
335511,消炎利胆片(薄膜衣),011005,胆囊炎,1500,26
11936,强生－稳择易型血糖仪,050101,血糖仪,34000,25
52113,杞菊地黄丸(太极)(水蜜丸),011411,补肾类药,2500,25
66531,半夏止咳糖浆(太极),011801,化痰止咳,1500,25
820284,肠内营养乳剂(TP-HE)(瑞高),010702,西药降糖,6700,25
1271,千叶凉茶(颗粒型),150201,功能性饮品,900,25
73079,马洛替酯片,011003,肝炎用药,4900,25
197247,阿胶补血口服液,011412,补血类,3200,25
280200,银黄颗粒(一片天),011501,急慢性咽炎,990,25
11528,卡维地洛片(妥尔),010601,高血压类,3900,25
818680,麝香祛痛气雾剂(南洋理通),010402,跌打损伤外用,10700,25
40466,乳酸菌素片(多美舒),010903,消化不良,2000,25
532588,尼可地尔片,010604,冠心病,5226,25
73064,龙胆泻肝丸(顺势),011003,肝炎用药,1500,25
179339,益心巴迪然吉布亚颗粒(金爵),010502,神经衰弱,7800,25
550267,仙鹤草(统段),011901,中药饮片,1100,25
861607,金戈20片+龟鹿补肾片,011103,性功能障碍,52800,25
2572,圆圆退热贴,050505,其他保健,1300,25
22465,蜂胶软胶囊,18,保健食品,24000,25
76300,盐酸乙胺丁醇片,011807,抗结核,2480,25
1579,正骨水(玉林),010402,跌打损伤外用,1200,25
67744,夜宁颗粒(本草纲目),011410,安神类药,7800,25
157868,橘红痰咳煎膏(白云山),010101,感冒发热,1300,25
551447,制乌梅(统),011901,中药饮片,2900,25
858988,孟鲁司特钠片(顺尔宁)+康恩贝 维生素C咀嚼片(香橙味),011802,哮喘用药,31190,25
520339,复方酮康唑发用洗剂,010311,花斑癣,340,25
859974,益安宁丸*2,010604,冠心病,150000,25
856832,修正灵芝孢子粉+健力多40片+蜂蜜饮,090501,综合保健,19900,25
849442,尿酸测试条(三诺),050610,日常护理,19900,25
560954,大豆磷脂维E软胶囊(健逦)(原益普利生牌大豆磷脂维E软胶囊),18,保健食品,3700,25
8031,排石颗粒(乐家老铺),011101,前列腺类,2700,25
50844,益心巴迪然吉布亚颗粒(维尔欣)无糖型,011413,补气类药,4300,25
31937,利巴韦林喷剂(京卫药业),011602,抗菌消炎,1700,25
159661,复方板蓝根颗粒(诺金),010101,感冒发热,700,25
191420,阿奇霉素分散片(天赐宁),011503,中耳炎,1400,25
9304,藿香祛暑软胶囊(同仁堂),010201,解暑化湿,2200,25
846126,诺丝避孕套 水嫩润薄玻尿酸,040501,安全套,2990,25
857982,一次性使用中单(垫单),050610,日常护理,1200,25
159729,克林霉素磷酸酯凝胶(联邦制药),010319,痤疮,2500,25
459026,匹伐他汀钙分散片(京可新),010602,高血脂类,6900,25
846862,康力士R牛乳钙维生素CD片,020604,钙镁片,29800,25
620613,普乐安片6盒疗程装,011101,前列腺类,10700,25
54070,风寒感冒颗粒(黄连之乡),010101,感冒发热,980,25
779297,腾爱糖大夫血糖仪G-32(套装),050101,血糖仪,39900,25
852225,落花参片,010602,高血脂类,1800,25
852680,前列腺回春内外治疗套装,011101,前列腺类,75000,25
3419,医用橡皮膏(恒健),050608,创伤用品,3000,25
802136,中重度阳痿早泄康复方案,011103,性功能障碍,105500,25
4055,三七伤药片,010401,跌打损伤内服,880,25
835113,铁皮石斛(今典鲜),210202,石斛类,54800,25
169818,藤黄健骨丸(银河),010107,其他用药,2000,25
206791,益母草颗粒(德辉),010802,月经不调,800,25
857986,检查手套(中号M)(盒装),050608,创伤用品,1200,25
816839,杰士邦零感避孕套 超薄中的超薄 日本制,050610,日常护理,4500,24
9466,救急散(同仁堂),011605,其他用药,6900,24
746160,京都血糖试纸GLUCOCARD 01  SENSOR,05,医疗器械,25600,24
5777,珍珠层粉(海宝),011410,安神类药,1200,24
852121,炒酸枣仁,011901,中药饮片,1841,24
849936,枸杞子,011901,中药饮片,531,24
187910,氧化锌升华硫软膏(中州药膏),010319,痤疮,39800,24
1832,消糜栓(金妇康),010810,妇科栓剂,2900,24
155519,阿莫西林胶囊(太极),011701,青霉素类,1500,24
223338,三七片(圣特记),010401,跌打损伤内服,800,24
811609,吡非尼酮胶囊(艾思瑞),011810,肺炎,76200,24
852163,化橘红,011901,中药饮片,966,24
178503,泌尿宁胶囊(御隆),011201,尿路感染,5800,24
625575,复方三七胶囊(红石),010401,跌打损伤内服,2000,24
165977,酒石酸美托洛尔片(鑫烨),010601,高血压类,750,24
9658,二母宁嗽丸(同仁堂),011801,化痰止咳,2500,24
502850,吗替麦考酚酯分散片(贝克诺顿),010511,其他用药,38700,24
852001,健安喜男性维矿复合缓释片(180),090401,健康调理,21800,24
166588,百宝丹胶囊(昆中),010401,跌打损伤内服,6500,24
7451,六味地黄丸(药都)(浓缩丸),011102,补肾壮阳,2400,24
4489,消食养胃片(佐今明),010206,消化不良,3000,24
853514,洛索洛芬钠分散片,010403,风湿骨痛内服,2800,24
54794,小柴胡颗粒(云丰),010101,感冒发热,1000,24
829244,复方苯巴比妥溴化钠片,010510,面瘫癫痫,3200,24
855767,汤臣倍健乳清蛋白营养强化固体饮料(香草味)(1360g),150202,营养补充,42800,24
186171,妥布霉素滴眼液(瑞眸舒),011510,抗菌消炎,500,24
853155,布林佐胺噻吗洛尔滴眼液,011513,青光眼,8200,24
855551,舒适达牙龈护理牙膏,170101,化妆品,3200,24
217674,二十五味余甘子丸(卓玛丹),010601,高血压类,6000,24
7541,清胃黄连丸(立效),011604,疮疡肿痛,900,24
458902,格列齐特片(Ⅱ),010702,西药降糖,1872,24
54755,维C银翘片(强舒),010101,感冒发热,450,24
587398,护肝片,011003,肝炎用药,3100,24
1943,参维灵片(雷允上),011006,疏肝理气,2500,24
526605,匹伐他汀钙片,010602,高血脂类,11336,24
491199,冰珍清目滴眼液(天天明),011509,抗视疲劳,1600,24
213818,磺胺嘧啶银乳膏(华信),010301,烧烫创伤,3800,24
8555,盐酸洛美沙星滴眼液(碧畅),011510,抗菌消炎,750,24
9580,对乙酰氨基酚片(今福宁),010101,感冒发热,190,24
458221,利巴韦林颗粒,011707,其他用药,1066,24
814602,醋酸甲地孕酮分散片(格瑞),010809,卵巢疾病,7500,24
836231,右旋糖酐铁口服溶液(源力康),011412,补血类,4000,24
821206,璟泓 蒸汽靓眼罩(无香型),19,日化用品,1990,24
170903,盐酸奥布卡因凝胶(第二方),010804,产后疾病,4737,24
541780,精氨酸布洛芬颗粒(司百得),010101,感冒发热,4100,24
818146,名流天然乳胶橡胶避孕套(玻尿酸自由自在紧),05,医疗器械,1800,24
439718,脑心舒口服液,010502,神经衰弱,1000,24
852113,盐黄柏,011901,中药饮片,392,24
260816,信乐敷轻松(肩背部)蓝色艾灸组合装,19,日化用品,16900,24
853108,二十五味珍珠丸,010603,中风偏瘫,3320,24
761860,怡成5D血糖试条25支瓶装(适用于5D-1、5D-2、5D-3、5D-6型等),050102,血糖试纸,4500,24
849963,杜仲,011901,中药饮片,916,24
849335,奈氏力斯(Naturies)三文鱼油软胶囊,090401,健康调理,17600,24
24497,氯雷他定糖浆(伊佰芝),010329,荨麻疹,1500,24
176974,龙胆泻肝丸,011014,其他用药,1200,24
189520,金钱草颗粒(同和顺),011101,前列腺类,4800,24
850037,淡竹叶,011901,中药饮片,277,24
50323,生化丸(福东海),010804,产后疾病,900,24
336752,骨筋丸胶囊(同一堂),010407,颈椎病,1800,24
450674,久强脑立清(同仁堂),010107,其他用药,5800,24
748,桑菊感冒片(腾药),011803,感冒咳嗽,980,24
786969,氨基葡萄糖硫酸软骨素钙片(威士雅)(内配威士雅维D钙片),18,保健食品,17800,24
212487,盐酸赛洛唑啉鼻用喷雾剂(诺通),011502,鼻炎,5600,24
413977,感冒软胶囊(君山),010101,感冒发热,540,24
523073,维生素C泡腾片(地纳新能),011302,维生素类,1600,24
46994,通滞苏润江胶囊(银朵兰),010403,风湿骨痛内服,3950,23
849474,金戈5片装+引阳索胶囊5盒,011103,性功能障碍,36000,23
854486,海氏海诺 PM 2.5防霾口罩,190101,日化用品,1990,23
189246,麝香壮骨膏(灵方),010402,跌打损伤外用,2000,23
624718,曲安奈德益康唑乳膏,010317,皮炎湿疹,1300,23
50792,六味地黄软胶囊(康缘),011102,补肾壮阳,10600,23
550137,西洋参片(九州天润),011901,中药饮片,10100,23
645382,百雀羚护肤脂(滋润型),17,化妆品,880,23
822449,延龄长春胶囊(兆誉隆),011102,补肾壮阳,56600,23
401838,头孢克洛颗粒(金石),011702,头孢类,1300,23
54748,复方氨酚烷胺胶囊(新感力克新),010101,感冒发热,680,23
849661,DOCTOR LI李士祛痘精华液(重点修护型),030103,精华,7800,23
631759,祛风止痒口服液(泰华堂),011502,鼻炎,8900,23
80972,人参口服液(博祥),011413,补气类药,1380,23
182923,消炎灵胶囊(维威),011602,抗菌消炎,1800,23
4636,过氧化氢溶液,010324,皮肤感染,1500,23
852303,SNP斯内普 黄金胶原蛋白精华面膜 10片装,170101,化妆品,20000,23
852389,施莱一次性使用采血针(普通),070610,日常护理,1690,23
59617,萘敏维滴眼液(鼎柔),011509,抗视疲劳,1500,23
64522,五花茶颗粒(观鹤),010317,皮炎湿疹,3500,23
849652,DOCTOR LI / 李士祛痘控油修护面膜,030106,面膜,1890,23
497371,强生稳择试纸50片(50片*1)+50针头+50消毒酒精棉片,070102,血糖试纸,15000,23
846459,氧氟沙星凝胶,010317,皮炎湿疹,500,23
335546,元胡止痛片(中天泰科),010802,月经不调,580,23
852890,曼秀雷敦 薄荷润唇啫喱+薄荷润唇膏 冰凉修护防晒,030205,唇膏唇彩,3690,23
16934,石榴健胃胶囊(东格尔),010206,消化不良,2800,23
849473,必利劲3片装+伊木萨克片5盒,011103,性功能障碍,79900,23
1272,胃苏颗粒(无糖型),010204,胃炎用药,2500,23
29173,地氯雷他定干混悬剂(芙必叮),011502,鼻炎,8900,23
2286,杜蕾斯螺纹装避孕套 更强烈的快感,05,医疗器械,1500,23
856740,王牌伟哥28片,011103,性功能障碍,41900,23
168017,蛇胆川贝液(芙蓉堂),011801,化痰止咳,1200,23
77621,格列齐特片(嘉健康迪),010702,西药降糖,1280,23
739777,杜蕾斯天然胶乳橡胶避孕套(AIR隐薄空气套),05,医疗器械,13290,23
852313,SNP斯内普 水獭形水漾保湿面膜 10片装,170101,化妆品,20000,23
551506,车前草(统段),011901,中药饮片,1500,23
9358,清咽丸(同仁堂),011501,急慢性咽炎,2000,23
25357,丁酸氢化可的松乳膏(邦力),010317,皮炎湿疹,1300,23
853784,采森牌葡萄糖酸锌口服液,090401,健康调理,2700,23
28906,尿素维E护肤膏(达抒灵),17,化妆品,1530,23
862030,孟鲁司特钠咀嚼片(舒宁安),011802,哮喘用药,2800,23
850038,子宫内膜细胞采集器+样本保存液,050610,日常护理,27800,23
635,抗病毒口服液(花城),010101,感冒发热,1900,23
265863,聚维酮碘乳膏(伊得宁),010806,妇科炎症,2400,23
4129,生脉胶囊(德众),011413,补气类药,2500,23
63678,汞溴红溶液(信龙),010324,皮肤感染,1060,23
24860,盐酸多塞平乳膏(普爱宁),010317,皮炎湿疹,1550,23
9101,鱼跃-颈椎牵引器(C型),050504,颈椎牵引器,9900,23
678569,珍珠明目滴眼液(E洁),011509,抗视疲劳,1150,23
9367,太和妙灵丸(同仁堂),010910,咳嗽哮喘,2850,23
159190,醋酸泼尼松片(三才石岐),010612,其他用药,1100,23
64996,正红花油(依马打),010402,跌打损伤外用,2200,22
844927,京润珍珠京润珍珠粉美白紧致面膜,170101,化妆品,7980,22
58677,清咽片,011501,急慢性咽炎,750,22
54887,抗病毒口服液(东盛),010101,感冒发热,1150,22
849548,Swisse 螺旋藻片,090501,综合保健,19900,22
227351,苯磺酸氨氯地平片(千金),010601,高血压类,2600,22
848134,康乐保 造口护理用品(特舒)1698,050610,日常护理,38813,22
5476,蒙脱石散(湘江),010205,腹痛腹泻,1900,22
18048,六味能消丸(格拉丹东),010209,便秘,3550,22
677410,硫酸氨基葡萄糖颗粒,010413,类风湿性关节炎,5800,22
25276,曲安奈德益康唑乳膏(太平),010317,皮炎湿疹,1700,22
20775,硝酸咪康唑栓(东信),010810,妇科栓剂,2500,22
852074,好视力青少年眼贴,190101,日化用品,2990,22
48749,抗骨增生片(辰龙),010403,风湿骨痛内服,4300,22
11581,氨咖黄敏胶囊(康麦尔),010101,感冒发热,350,22
719808,半夏露颗粒,011801,化痰止咳,2170,22
854005,健安喜GNC 银杏刺五加复合精华胶囊 100粒,090501,综合保健,22900,22
156632,三诺安稳血糖试条(独立装),050102,血糖试纸,8900,22
164375,野木瓜胶囊(方盛堂),010403,风湿骨痛内服,4000,22
857978,一次性使用医用口罩,050610,日常护理,1300,22
19528,八珍益母片(千金),010802,月经不调,3500,22
16393,保和丸(唐龙),010206,消化不良,800,22
222164,金秀儿早早孕检测试剂 人绒毛膜促性腺激素(HCG)检测试剂盒(胶体金法),050610,日常护理,2900,22
852005,健安喜 燃脂瘦身减肥无忧瓜拉纳复合片科学燃脂控制体重美国进口,090401,健康调理,19900,22
849990,知母,011901,中药饮片,716,22
7745,阿奇霉素干混悬剂(仙迪菲),011704,大环内酯类,650,22
855352,朔茂 电动喷雾洗鼻器,050607,理疗产品,40000,22
857981,医用护理垫,050610,日常护理,5800,22
6953,杰士邦避孕套 爽滑倍润,05,医疗器械,3200,22
766855,山药,210101,普通饮片,174,22
852903,谷幽兰维生素E-C活肤嫩手精华,170101,化妆品,4800,22
855632,罗替高汀贴片(优普洛),010503,帕金森类,264100,22
947,剑波凉茶王(剑波),05,医疗器械,790,22
19597,逍遥丸(唐龙),010802,月经不调,1200,22
66101,盐酸氨溴索口服溶液(999),011801,化痰止咳,2000,22
666691,头孢克肟分散片(显通),011810,肺炎,2000,22
7525,杜蕾斯Elite情迷装避孕套  加强敏感度,05,医疗器械,4990,22
851422,过氧苯甲酰凝胶(明必欣),010319,痤疮,6800,22
69526,石杉碱甲片(瓦格兰),010505,老年痴呆,3000,22
166537,金匮肾气丸(丹龙)(大蜜丸),011102,补肾壮阳,3200,22
11811,感冒康胶囊(金日制药),011803,感冒咳嗽,2500,22
226439,六味地黄软胶囊(同仁堂),011411,补肾类药,4950,22
180046,风热感冒颗粒,010101,感冒发热,2800,22
362589,吲达帕胺片,010601,高血压类,500,22
855861,维生素E+C保湿靓颜嫩肤乳,170101,化妆品,4900,22
541652,头孢羟氨苄颗粒(欧意),011702,头孢类,2100,22
774082,日本进口 冈本0.03避孕套 贴身超薄,05,医疗器械,3500,22
784672,一次性使用氧气面罩(成人)(璟优克),050607,理疗产品,1900,22
20306,乳宁丸(半边天),010803,乳腺疾病,5200,22
171117,清咽片(星宝),011605,其他用药,500,22
409098,红花如意丸,010802,月经不调,6500,22
251554,丹杞颗粒(华山牌)(无糖),010406,骨质疏松,6800,22
860016,京都上源堂 普肽儿童蚊宁抑菌止痒凝露,160101,消毒用品,2280,22
69875,牛黄解毒丸(九芝堂),011601,牙龈肿痛,1800,21
856393,舒息泰国皇家足贴(10片装) ROYAL DETOXIFICATION FOOT PATCH,030604,足部护理,4900,21
